Wed May  5 17:01:23 2021,1,396,82783,100,18.631179809570312,202.1825408935547,0.16111406683921814,19.2210693359375,52.87464904785156,0.18865329027175903
Wed May  5 17:02:05 2021,1,796,82783,200,20.346702575683594,178.1801300048828,0.23134858906269073,20.79059600830078,327.22235107421875,0.3545392155647278
Wed May  5 17:02:47 2021,1,1196,82783,300,21.37213706970215,164.91769409179688,0.2765826880931854,25.75984764099121,163.87548828125,0.3557998538017273
Wed May  5 17:03:28 2021,1,1596,82783,400,21.72723388671875,159.8746795654297,0.29893484711647034,20.300472259521484,69.67269897460938,0.3705081045627594
Wed May  5 17:04:10 2021,1,1996,82783,500,22.127788543701172,153.26158142089844,0.3219703137874603,23.861024856567383,83.6373291015625,0.38983044028282166
Wed May  5 17:04:52 2021,1,2396,82783,600,22.413150787353516,149.32888793945312,0.3376019597053528,22.72480010986328,279.8809509277344,0.4062020778656006
Wed May  5 17:05:33 2021,1,2796,82783,700,22.608858108520508,145.1606903076172,0.3517347276210785,26.18264389038086,78.11132049560547,0.43027955293655396
Wed May  5 17:06:15 2021,1,3196,82783,800,22.80348014831543,142.16087341308594,0.36185553669929504,25.03084945678711,80.243896484375,0.4759920537471771
Wed May  5 17:06:57 2021,1,3596,82783,900,23.01548194885254,139.28440856933594,0.3719159662723541,27.37677764892578,83.71691131591797,0.5078555345535278
Wed May  5 17:07:39 2021,1,3996,82783,1000,23.109725952148438,138.08892822265625,0.37685850262641907,26.72291374206543,65.1827621459961,0.4593544602394104
Wed May  5 17:08:21 2021,1,4396,82783,1100,23.149147033691406,137.54185485839844,0.38015368580818176,23.749950408935547,275.9118957519531,0.4353196620941162
Wed May  5 17:09:02 2021,1,4796,82783,1200,23.265642166137695,136.01336669921875,0.3846072852611542,21.8765811920166,114.3055191040039,0.422835111618042
Wed May  5 17:09:44 2021,1,5196,82783,1300,23.335481643676758,134.39796447753906,0.38889387249946594,22.974716186523438,52.455631256103516,0.4416496753692627
Wed May  5 17:10:25 2021,1,5596,82783,1400,23.430809020996094,132.88150024414062,0.39297646284103394,25.47890281677246,70.80756378173828,0.4559977054595947
Wed May  5 17:11:07 2021,1,5996,82783,1500,23.47161865234375,131.69920349121094,0.3962607681751251,23.753597259521484,242.89163208007812,0.48525893688201904
Wed May  5 17:11:49 2021,1,6396,82783,1600,23.49945831298828,130.49560546875,0.3984082043170929,24.05495262145996,67.26380920410156,0.4039534032344818
Wed May  5 17:12:30 2021,1,6796,82783,1700,23.557451248168945,128.38340759277344,0.40018001198768616,17.495349884033203,23.154863357543945,0.30901628732681274
Wed May  5 17:13:11 2021,1,7196,82783,1800,23.61043930053711,125.98857116699219,0.4020968973636627,16.722795486450195,48.205142974853516,0.3687325417995453
Wed May  5 17:13:52 2021,1,7596,82783,1900,23.6042537689209,125.26264953613281,0.40218180418014526,18.12552833557129,28.153154373168945,0.2844359874725342
Wed May  5 17:14:33 2021,1,7996,82783,2000,23.690359115600586,123.5126953125,0.4034979045391083,29.503707885742188,197.4596405029297,0.5801997780799866
Wed May  5 17:15:14 2021,1,8396,82783,2100,23.737483978271484,121.8475112915039,0.4048699736595154,30.012786865234375,90.72303771972656,0.47139623761177063
Wed May  5 17:15:55 2021,1,8796,82783,2200,23.78173065185547,120.1531982421875,0.40657564997673035,24.622295379638672,52.43291091918945,0.46835795044898987
Wed May  5 17:16:36 2021,1,9196,82783,2300,23.829914093017578,118.53178405761719,0.4081483483314514,32.889827728271484,56.598426818847656,0.5214054584503174
Wed May  5 17:17:15 2021,1,9596,82783,2400,23.876684188842773,116.95278930664062,0.40971776843070984,28.859445571899414,182.13272094726562,0.509797215461731
Wed May  5 17:17:54 2021,1,9996,82783,2500,23.89927101135254,115.61109924316406,0.4108211398124695,18.767318725585938,48.51097106933594,0.3846757113933563
Wed May  5 17:18:34 2021,1,10396,82783,2600,23.918943405151367,113.99895477294922,0.4119611084461212,14.009469985961914,22.482912063598633,0.18850848078727722
Wed May  5 17:19:13 2021,1,10796,82783,2700,23.95057487487793,112.82076263427734,0.4124239981174469,15.71339225769043,52.13273239135742,0.2986264228820801
Wed May  5 17:19:52 2021,1,11196,82783,2800,23.97804069519043,111.4303970336914,0.4131675064563751,18.88434410095215,23.382816314697266,0.35128316283226013
Wed May  5 17:20:32 2021,1,11596,82783,2900,24.037517547607422,109.5856704711914,0.41453030705451965,41.14564895629883,115.37446594238281,0.577540397644043
Wed May  5 17:21:11 2021,1,11996,82783,3000,24.084909439086914,107.72225189208984,0.4157182574272156,31.00335121154785,79.62557220458984,0.5993974804878235
Wed May  5 17:21:51 2021,1,12396,82783,3100,24.115921020507812,106.35717010498047,0.41637876629829407,26.523954391479492,40.7552490234375,0.3672086000442505
Wed May  5 17:22:31 2021,1,12796,82783,3200,24.16545295715332,104.35875701904297,0.4175512194633484,25.706445693969727,39.64146041870117,0.5399981737136841
Wed May  5 17:23:10 2021,1,13196,82783,3300,24.211288452148438,102.48004150390625,0.41844674944877625,34.714019775390625,65.16825103759766,0.6555975675582886
Wed May  5 17:23:50 2021,1,13596,82783,3400,24.216659545898438,102.05187225341797,0.41773176193237305,18.733123779296875,105.76303100585938,0.276024729013443
Wed May  5 17:24:28 2021,1,13996,82783,3500,24.2200984954834,101.6824951171875,0.4175415635108948,16.268592834472656,21.197973251342773,0.27253708243370056
Wed May  5 17:25:08 2021,1,14396,82783,3600,24.235916137695312,101.24495697021484,0.41733214259147644,27.268884658813477,49.32530975341797,0.3529186248779297
