Wed May  5 01:44:19 2021,1,14800,82783,3700,15.907973289489746,10.475735664367676,0.5642385482788086,13.393909454345703,7.136048793792725,0.5514638423919678
Wed May  5 01:44:57 2021,1,15200,82783,3800,15.845817565917969,10.351753234863281,0.5641006827354431,13.648855209350586,5.411027908325195,0.5554466247558594
Wed May  5 01:45:36 2021,1,15600,82783,3900,15.78481388092041,10.23202896118164,0.5639505982398987,12.948904037475586,5.0121564865112305,0.5686244964599609
Wed May  5 01:46:14 2021,1,16000,82783,4000,15.729874610900879,10.119117736816406,0.563775897026062,16.355323791503906,6.242354393005371,0.5589777231216431
Wed May  5 01:46:52 2021,1,16400,82783,4100,15.67447280883789,10.01429271697998,0.5635970234870911,12.962564468383789,6.1382036209106445,0.5590879917144775
Wed May  5 01:47:30 2021,1,16800,82783,4200,15.62220573425293,9.910606384277344,0.563456654548645,15.382810592651367,4.658830642700195,0.5543751120567322
Wed May  5 01:48:09 2021,1,17200,82783,4300,15.565245628356934,9.811821937561035,0.5632967352867126,13.058791160583496,5.746212959289551,0.5588646531105042
Wed May  5 01:48:47 2021,1,17600,82783,4400,15.514678955078125,9.716565132141113,0.5631563067436218,13.894193649291992,5.762425422668457,0.5471892356872559
Wed May  5 01:49:24 2021,1,18000,82783,4500,15.464672088623047,9.627386093139648,0.5629909038543701,15.902358055114746,5.651410102844238,0.5639091730117798
Wed May  5 01:50:02 2021,1,18400,82783,4600,15.419694900512695,9.54193115234375,0.5628209710121155,13.741523742675781,4.580392360687256,0.5595399141311646
Wed May  5 01:50:39 2021,1,18800,82783,4700,15.371337890625,9.45713996887207,0.5626643300056458,13.840314865112305,5.1639723777771,0.5472115874290466
Wed May  5 01:51:18 2021,1,19200,82783,4800,15.328474998474121,9.378728866577148,0.5624842643737793,13.051639556884766,6.584136009216309,0.5517642498016357
Wed May  5 01:51:56 2021,1,19600,82783,4900,15.283361434936523,9.301677703857422,0.5623024106025696,12.092109680175781,5.1835761070251465,0.5515562891960144
Wed May  5 01:52:34 2021,1,20000,82783,5000,15.236348152160645,9.226356506347656,0.5621294379234314,12.851860046386719,5.404168605804443,0.549945056438446
Wed May  5 01:53:12 2021,1,20400,82783,5100,15.191255569458008,9.155869483947754,0.5619651675224304,15.61793327331543,5.223596096038818,0.5498324632644653
Wed May  5 01:53:51 2021,1,20800,82783,5200,15.145856857299805,9.085714340209961,0.5618230700492859,11.908382415771484,5.6179585456848145,0.5635212659835815
Wed May  5 01:54:29 2021,1,21200,82783,5300,15.102283477783203,9.019693374633789,0.5616616010665894,15.463126182556152,5.589102745056152,0.5524671673774719
Wed May  5 01:55:07 2021,1,21600,82783,5400,15.055927276611328,8.953500747680664,0.5615001320838928,12.19797134399414,6.1268110275268555,0.5622866749763489
Wed May  5 01:55:45 2021,1,22000,82783,5500,15.013384819030762,8.891358375549316,0.5613333582878113,14.298324584960938,4.797523498535156,0.5453523397445679
Wed May  5 01:56:23 2021,1,22400,82783,5600,14.968602180480957,8.831374168395996,0.5611704587936401,11.808833122253418,9.032942771911621,0.5347955822944641
Wed May  5 01:57:01 2021,1,22800,82783,5700,14.927711486816406,8.773276329040527,0.5610172152519226,11.773603439331055,5.591011047363281,0.5500381588935852
Wed May  5 01:57:40 2021,1,23200,82783,5800,14.889507293701172,8.7164888381958,0.5608741044998169,12.010364532470703,5.915749549865723,0.5446231365203857
Wed May  5 01:58:18 2021,1,23600,82783,5900,14.85006332397461,8.660395622253418,0.5607349872589111,12.373140335083008,5.43058967590332,0.549307107925415
Wed May  5 01:58:57 2021,1,24000,82783,6000,14.809759140014648,8.606335639953613,0.5606101751327515,11.861366271972656,5.848357200622559,0.55100417137146
Wed May  5 01:59:35 2021,1,24400,82783,6100,14.771196365356445,8.557563781738281,0.5604702830314636,11.454980850219727,6.493794918060303,0.5373207330703735
Wed May  5 02:00:12 2021,1,24800,82783,6200,14.736705780029297,8.509583473205566,0.5603352785110474,14.297379493713379,4.756734371185303,0.5583662390708923
Wed May  5 02:00:51 2021,1,25200,82783,6300,14.698068618774414,8.460780143737793,0.5602189302444458,11.081005096435547,6.712850093841553,0.5451916456222534
Wed May  5 02:01:29 2021,1,25600,82783,6400,14.65654182434082,8.411317825317383,0.5600925087928772,12.07541275024414,5.049356937408447,0.552375316619873
Wed May  5 02:02:07 2021,1,26000,82783,6500,14.618185997009277,8.3640775680542,0.5599676370620728,11.240615844726562,5.847640514373779,0.5629947185516357
Wed May  5 02:02:46 2021,1,26400,82783,6600,14.584613800048828,8.318475723266602,0.5598495006561279,10.494970321655273,5.558546543121338,0.5576688051223755
Wed May  5 02:03:24 2021,1,26800,82783,6700,14.550793647766113,8.275618553161621,0.5597318410873413,11.076812744140625,6.0187883377075195,0.5519803166389465
Wed May  5 02:04:03 2021,1,27200,82783,6800,14.520245552062988,8.234457015991211,0.5596264004707336,13.266138076782227,5.828701019287109,0.5468020439147949
Wed May  5 02:04:40 2021,1,27600,82783,6900,14.485673904418945,8.194014549255371,0.5595210194587708,12.114546775817871,4.652106761932373,0.5563896894454956
Wed May  5 02:05:18 2021,1,28000,82783,7000,14.451257705688477,8.154304504394531,0.5594004988670349,12.270492553710938,5.871706962585449,0.5489636659622192
Wed May  5 02:05:55 2021,1,28400,82783,7100,14.418313026428223,8.115055084228516,0.5593090057373047,12.761909484863281,5.729074001312256,0.5664823055267334
Wed May  5 02:06:33 2021,1,28800,82783,7200,14.384855270385742,8.0762300491333,0.5592046976089478,12.16611385345459,6.042556285858154,0.5406477451324463
Wed May  5 02:07:11 2021,1,29200,82783,7300,14.352343559265137,8.039521217346191,0.5591026544570923,11.205730438232422,5.289752006530762,0.5510611534118652
Wed May  5 02:07:49 2021,1,29600,82783,7400,14.32119083404541,8.002697944641113,0.5590054392814636,12.939067840576172,5.458596229553223,0.5375800132751465
Wed May  5 02:08:27 2021,1,30000,82783,7500,14.288534164428711,7.966597080230713,0.5589178204536438,12.176153182983398,4.900330066680908,0.5534104704856873
Wed May  5 02:09:05 2021,1,30400,82783,7600,14.256123542785645,7.930522441864014,0.5588349103927612,10.468225479125977,5.443650245666504,0.5503982305526733
Wed May  5 02:09:44 2021,1,30800,82783,7700,14.224348068237305,7.896488189697266,0.5587543249130249,11.07839584350586,4.699475288391113,0.5560619831085205
Wed May  5 02:10:23 2021,1,31200,82783,7800,14.194378852844238,7.862560272216797,0.5586676597595215,11.971323013305664,5.476349353790283,0.549704909324646
Wed May  5 02:11:02 2021,1,31600,82783,7900,14.163878440856934,7.829556941986084,0.5585789680480957,11.346482276916504,5.674221515655518,0.5502561330795288
Wed May  5 02:11:41 2021,1,32000,82783,8000,14.135404586791992,7.79884147644043,0.5585058927536011,10.316543579101562,5.215916633605957,0.5478513240814209
Wed May  5 02:12:20 2021,1,32400,82783,8100,14.105304718017578,7.768518924713135,0.5584178566932678,10.49986743927002,5.346184730529785,0.5540118217468262
Wed May  5 02:13:00 2021,1,32800,82783,8200,14.076811790466309,7.737782955169678,0.5583311915397644,13.852667808532715,5.172720432281494,0.5558013916015625
Wed May  5 02:13:39 2021,1,33200,82783,8300,14.047321319580078,7.708233833312988,0.5582621693611145,11.125982284545898,5.2604756355285645,0.5501352548599243
Wed May  5 02:14:17 2021,1,33600,82783,8400,14.019439697265625,7.679022789001465,0.5581766963005066,13.243852615356445,5.204876899719238,0.5542369484901428
Wed May  5 02:14:56 2021,1,34000,82783,8500,13.992688179016113,7.650306224822998,0.5581080317497253,11.447355270385742,4.875912666320801,0.5564156174659729
Wed May  5 02:15:35 2021,1,34400,82783,8600,13.966224670410156,7.621725082397461,0.5580362677574158,12.097318649291992,5.015405654907227,0.540861964225769
Wed May  5 02:16:15 2021,1,34800,82783,8700,13.940389633178711,7.594768524169922,0.5579606890678406,11.270601272583008,5.080997467041016,0.5485053062438965
Wed May  5 02:16:54 2021,1,35200,82783,8800,13.914470672607422,7.568230628967285,0.5579034686088562,11.350129127502441,5.428162097930908,0.5425242185592651
Wed May  5 02:17:33 2021,1,35600,82783,8900,13.88819408416748,7.54203987121582,0.5578303933143616,12.789754867553711,5.352470397949219,0.5568013191223145
Wed May  5 02:18:13 2021,1,36000,82783,9000,13.862420082092285,7.51576042175293,0.5577725172042847,11.510847091674805,5.436610698699951,0.5529178380966187
Wed May  5 02:18:52 2021,1,36400,82783,9100,13.836792945861816,7.489577770233154,0.5577108263969421,11.589667320251465,5.152482509613037,0.5479342937469482
Wed May  5 02:19:31 2021,1,36800,82783,9200,13.809846878051758,7.464118480682373,0.5576644539833069,11.271103858947754,5.716442584991455,0.5426678657531738
Wed May  5 02:20:10 2021,1,37200,82783,9300,13.786332130432129,7.4404520988464355,0.5576094388961792,12.523402214050293,4.320277214050293,0.5543826818466187
Wed May  5 02:20:49 2021,1,37600,82783,9400,13.762529373168945,7.416569709777832,0.5575518012046814,13.219560623168945,5.469371795654297,0.5465993881225586
Wed May  5 02:21:28 2021,1,38000,82783,9500,13.738642692565918,7.393543243408203,0.5574941039085388,11.538822174072266,5.026792526245117,0.5454333424568176
Wed May  5 02:22:07 2021,1,38400,82783,9600,13.71717643737793,7.37012243270874,0.5574378371238708,10.63282585144043,5.868397235870361,0.550903856754303
Wed May  5 02:22:46 2021,1,38800,82783,9700,13.694903373718262,7.347936153411865,0.5573813915252686,10.796531677246094,5.661349773406982,0.5474742650985718
Wed May  5 02:23:24 2021,1,39200,82783,9800,13.671061515808105,7.326146125793457,0.5573258399963379,11.790088653564453,5.222720623016357,0.546707034111023
Wed May  5 02:24:03 2021,1,39600,82783,9900,13.64847469329834,7.303915977478027,0.5572798848152161,12.426910400390625,5.384098052978516,0.5519824624061584
Wed May  5 02:24:42 2021,1,40000,82783,10000,13.62745475769043,7.282573223114014,0.5572447776794434,10.451225280761719,5.709427356719971,0.5531684756278992
Wed May  5 02:25:22 2021,1,40400,82783,10100,13.605061531066895,7.261290073394775,0.5572001338005066,10.474849700927734,5.420811176300049,0.5545858144760132
Wed May  5 02:26:00 2021,1,40800,82783,10200,13.583792686462402,7.241083145141602,0.5571595430374146,11.106714248657227,5.212801933288574,0.5559483766555786
Wed May  5 02:26:39 2021,1,41200,82783,10300,13.561811447143555,7.220480442047119,0.5571234822273254,9.64238166809082,4.83104944229126,0.5530124306678772
Wed May  5 02:27:17 2021,1,41600,82783,10400,13.539670944213867,7.200745105743408,0.5570856928825378,10.16313362121582,5.085291385650635,0.5576707720756531
Wed May  5 02:27:56 2021,1,42000,82783,10500,13.517385482788086,7.1802215576171875,0.5570420622825623,10.354534149169922,5.575910568237305,0.5448133945465088
Wed May  5 02:28:35 2021,1,42400,82783,10600,13.497182846069336,7.160632133483887,0.557003378868103,10.623184204101562,4.969311714172363,0.5580223798751831
Wed May  5 02:29:14 2021,1,42800,82783,10700,13.475699424743652,7.141087055206299,0.556972324848175,9.936005592346191,4.837700843811035,0.5488189458847046
Wed May  5 02:29:52 2021,1,43200,82783,10800,13.454842567443848,7.121913909912109,0.5569303631782532,10.167036056518555,4.952211380004883,0.5462851524353027
Wed May  5 02:30:32 2021,1,43600,82783,10900,13.43459415435791,7.103061199188232,0.5568941831588745,9.862979888916016,4.621789455413818,0.5574691891670227
Wed May  5 02:31:10 2021,1,44000,82783,11000,13.414495468139648,7.084774017333984,0.5568597912788391,12.609764099121094,5.095168113708496,0.5453096628189087
Wed May  5 02:31:49 2021,1,44400,82783,11100,13.394575119018555,7.066588878631592,0.5568192005157471,11.115023612976074,4.607192516326904,0.5530645251274109
Wed May  5 02:32:28 2021,1,44800,82783,11200,13.374393463134766,7.049050331115723,0.5567895174026489,11.096757888793945,5.5706281661987305,0.5451602935791016
Wed May  5 02:33:08 2021,1,45200,82783,11300,13.35593318939209,7.031157970428467,0.5567595958709717,9.991002082824707,5.513499736785889,0.5582553148269653
Wed May  5 02:33:47 2021,1,45600,82783,11400,13.335472106933594,7.013538360595703,0.5567280054092407,9.455949783325195,5.090468883514404,0.5575459003448486
Wed May  5 02:34:26 2021,1,46000,82783,11500,13.315520286560059,6.996780872344971,0.556700587272644,11.07366943359375,4.970853805541992,0.5478329062461853
Wed May  5 02:35:05 2021,1,46400,82783,11600,13.295844078063965,6.9797773361206055,0.5566719770431519,11.303267478942871,4.841336250305176,0.5575711727142334
Wed May  5 02:35:44 2021,1,46800,82783,11700,13.278756141662598,6.963249683380127,0.5566451549530029,11.75374984741211,4.999945640563965,0.5509799122810364
Wed May  5 02:36:23 2021,1,47200,82783,11800,13.259912490844727,6.946061134338379,0.5566250085830688,10.338411331176758,4.769778728485107,0.5542820692062378
Wed May  5 02:37:02 2021,1,47600,82783,11900,13.241490364074707,6.929417133331299,0.5565969347953796,10.926506042480469,5.344601154327393,0.5524232387542725
Wed May  5 02:37:41 2021,1,48000,82783,12000,13.223783493041992,6.913478374481201,0.5565698742866516,12.465642929077148,5.3722825050354,0.5592713952064514
Wed May  5 02:38:20 2021,1,48400,82783,12100,13.205229759216309,6.89805269241333,0.55654376745224,12.187503814697266,5.096240043640137,0.5529563426971436
Wed May  5 02:38:59 2021,1,48800,82783,12200,13.186932563781738,6.8818359375,0.5565153360366821,10.831377029418945,4.735484600067139,0.5512924790382385
Wed May  5 02:39:37 2021,1,49200,82783,12300,13.169893264770508,6.866474628448486,0.5564935207366943,12.249112129211426,5.104771137237549,0.5524098873138428
Wed May  5 02:40:16 2021,1,49600,82783,12400,13.152698516845703,6.851139545440674,0.5564653873443604,11.309395790100098,5.50108003616333,0.5502163171768188
Wed May  5 02:40:55 2021,1,50000,82783,12500,13.135685920715332,6.8361053466796875,0.5564427375793457,11.78216552734375,4.855930328369141,0.5561232566833496
Wed May  5 02:41:34 2021,1,50400,82783,12600,13.118585586547852,6.821378231048584,0.5564244985580444,9.858211517333984,4.781980037689209,0.5507490038871765
Wed May  5 02:42:12 2021,1,50800,82783,12700,13.101385116577148,6.806440353393555,0.5563988089561462,10.879719734191895,4.5709943771362305,0.5502366423606873
Wed May  5 02:42:51 2021,1,51200,82783,12800,13.0848388671875,6.792372703552246,0.5563699007034302,10.580806732177734,5.415950298309326,0.5540892481803894
Wed May  5 02:43:30 2021,1,51600,82783,12900,13.068388938903809,6.777936935424805,0.5563481450080872,11.83382797241211,4.558136940002441,0.5552833080291748
Wed May  5 02:44:09 2021,1,52000,82783,13000,13.051602363586426,6.763525485992432,0.5563250184059143,10.918907165527344,4.47743034362793,0.5482597947120667
Wed May  5 02:44:48 2021,1,52400,82783,13100,13.03490924835205,6.749108791351318,0.5563033819198608,12.38578987121582,5.832594871520996,0.554500937461853
Wed May  5 02:45:27 2021,1,52800,82783,13200,13.019369125366211,6.735219478607178,0.5562841892242432,11.044060707092285,4.5396318435668945,0.5675404667854309
Wed May  5 02:46:05 2021,1,53200,82783,13300,13.003135681152344,6.721151351928711,0.5562666654586792,10.134176254272461,4.250092506408691,0.5470578074455261
Wed May  5 02:46:45 2021,1,53600,82783,13400,12.987467765808105,6.707565784454346,0.5562540888786316,11.985152244567871,4.707691192626953,0.5516018867492676
Wed May  5 02:47:23 2021,1,54000,82783,13500,12.971433639526367,6.693892955780029,0.5562424063682556,10.482319831848145,4.505785942077637,0.5456751585006714
Wed May  5 02:48:02 2021,1,54400,82783,13600,12.95656967163086,6.680690288543701,0.5562267899513245,11.537982940673828,4.702356815338135,0.553352952003479
Wed May  5 02:48:42 2021,1,54800,82783,13700,12.94192886352539,6.6682329177856445,0.5562084317207336,11.129108428955078,4.788572788238525,0.5612821578979492
Wed May  5 02:49:22 2021,1,55200,82783,13800,12.926769256591797,6.654763698577881,0.5561954975128174,10.421765327453613,4.908364772796631,0.5553699731826782
Wed May  5 02:50:01 2021,1,55600,82783,13900,12.91235637664795,6.642438888549805,0.5561822056770325,10.811689376831055,5.2474164962768555,0.55489581823349
Wed May  5 02:50:40 2021,1,56000,82783,14000,12.898030281066895,6.6294145584106445,0.5561617016792297,12.811545372009277,4.676898956298828,0.5527054071426392
Wed May  5 02:51:19 2021,1,56400,82783,14100,12.88278865814209,6.6171417236328125,0.5561525225639343,11.079118728637695,4.878546237945557,0.557546854019165
Wed May  5 02:51:58 2021,1,56800,82783,14200,12.867392539978027,6.604724884033203,0.5561388731002808,11.558236122131348,4.825317859649658,0.5611699819564819
Wed May  5 02:52:37 2021,1,57200,82783,14300,12.852839469909668,6.592679500579834,0.5561248064041138,11.772017478942871,4.5213541984558105,0.5528213977813721
Wed May  5 02:53:16 2021,1,57600,82783,14400,12.837841033935547,6.580954074859619,0.5561110973358154,10.165722846984863,4.800957679748535,0.5570579171180725
Wed May  5 02:53:55 2021,1,58000,82783,14500,12.823115348815918,6.5688371658325195,0.5561009049415588,11.056294441223145,4.692124366760254,0.5562840700149536
Wed May  5 02:54:35 2021,1,58400,82783,14600,12.809102058410645,6.557104110717773,0.556089460849762,10.383456230163574,4.804620265960693,0.5575538873672485
Wed May  5 02:55:14 2021,1,58800,82783,14700,12.79580020904541,6.545968532562256,0.5560759902000427,11.972211837768555,5.255880355834961,0.5587897300720215
Wed May  5 02:55:52 2021,1,59200,82783,14800,12.781699180603027,6.534299373626709,0.5560663938522339,10.210519790649414,4.846267223358154,0.5528098344802856
Wed May  5 02:56:31 2021,1,59600,82783,14900,12.767090797424316,6.522800922393799,0.5560498833656311,11.236043930053711,4.780900955200195,0.5528253316879272
Wed May  5 02:57:10 2021,1,60000,82783,15000,12.752835273742676,6.511303901672363,0.5560341477394104,11.623539924621582,4.663153648376465,0.5535905361175537
Wed May  5 02:57:48 2021,1,60400,82783,15100,12.739175796508789,6.500149250030518,0.5560186505317688,10.471664428710938,5.658517837524414,0.5537863969802856
Wed May  5 02:58:28 2021,1,60800,82783,15200,12.72665786743164,6.489272117614746,0.5560072660446167,9.251298904418945,4.525510787963867,0.5554273128509521
Wed May  5 02:59:07 2021,1,61200,82783,15300,12.714192390441895,6.478465557098389,0.5559967160224915,10.45704174041748,4.517755031585693,0.549175500869751
Wed May  5 02:59:46 2021,1,61600,82783,15400,12.700944900512695,6.467353820800781,0.5559878945350647,9.461811065673828,4.287318229675293,0.5564615726470947
Wed May  5 03:00:26 2021,1,62000,82783,15500,12.686988830566406,6.45647668838501,0.5559767484664917,10.754965782165527,4.896186351776123,0.5511689782142639
Wed May  5 03:01:06 2021,1,62400,82783,15600,12.675241470336914,6.446011066436768,0.5559683442115784,10.541184425354004,4.762452125549316,0.5535699129104614
Wed May  5 03:01:45 2021,1,62800,82783,15700,12.662434577941895,6.435251712799072,0.555963397026062,11.292601585388184,4.662658214569092,0.5597167015075684
Wed May  5 03:02:23 2021,1,63200,82783,15800,12.650960922241211,6.425352573394775,0.555953860282898,10.664451599121094,5.158943176269531,0.5569095611572266
Wed May  5 03:03:02 2021,1,63600,82783,15900,12.63866901397705,6.415010452270508,0.555945634841919,9.442117691040039,4.691269397735596,0.5546106100082397
Wed May  5 03:03:41 2021,1,64000,82783,16000,12.626651763916016,6.404869079589844,0.5559347867965698,11.217906951904297,4.728212833404541,0.5545139312744141
Wed May  5 03:04:19 2021,1,64400,82783,16100,12.614113807678223,6.394799709320068,0.555921733379364,11.649362564086914,4.351677417755127,0.5555450320243835
Wed May  5 03:04:58 2021,1,64800,82783,16200,12.602109909057617,6.385244369506836,0.5559148788452148,11.3482027053833,5.305135726928711,0.5593600273132324
Wed May  5 03:05:37 2021,1,65200,82783,16300,12.58885669708252,6.375176429748535,0.5559080243110657,11.091403007507324,4.588630199432373,0.5581939220428467
Wed May  5 03:06:15 2021,1,65600,82783,16400,12.576549530029297,6.365779876708984,0.5559008717536926,10.10994815826416,4.826730728149414,0.5597108006477356
Wed May  5 03:06:54 2021,1,66000,82783,16500,12.564371109008789,6.356088161468506,0.555889904499054,9.124740600585938,5.145267486572266,0.5555697679519653
Wed May  5 03:07:33 2021,1,66400,82783,16600,12.552153587341309,6.346797943115234,0.5558843016624451,10.82752799987793,5.048338890075684,0.5498652458190918
Wed May  5 03:08:12 2021,1,66800,82783,16700,12.540149688720703,6.337202548980713,0.555875837802887,10.221891403198242,4.569579124450684,0.5666759014129639
Wed May  5 03:08:50 2021,1,67200,82783,16800,12.528903007507324,6.327709197998047,0.5558677315711975,10.428958892822266,4.7674970626831055,0.5589900016784668
Wed May  5 03:09:30 2021,1,67600,82783,16900,12.517337799072266,6.31840705871582,0.5558643341064453,9.607290267944336,4.666589260101318,0.5584064722061157
Wed May  5 03:10:08 2021,1,68000,82783,17000,12.50600528717041,6.308987140655518,0.5558589696884155,9.304773330688477,4.404536247253418,0.5584145188331604
Wed May  5 03:10:47 2021,1,68400,82783,17100,12.495336532592773,6.300198554992676,0.5558546781539917,10.093384742736816,5.1209025382995605,0.5607913136482239
Wed May  5 03:11:25 2021,1,68800,82783,17200,12.490442276000977,6.296685218811035,0.555846095085144,10.218866348266602,4.7964887619018555,0.5596083402633667
Wed May  5 03:12:03 2021,1,69200,82783,17300,12.480971336364746,6.288415908813477,0.5558466911315918,9.457441329956055,5.21961784362793,0.552749514579773
Wed May  5 03:12:42 2021,1,69600,82783,17400,12.472344398498535,6.279778957366943,0.5558496117591858,9.650457382202148,4.2715678215026855,0.5640392303466797
Wed May  5 03:13:21 2021,1,70000,82783,17500,12.462259292602539,6.270908832550049,0.5558502078056335,9.718318939208984,4.68766450881958,0.5546443462371826
Wed May  5 03:13:59 2021,1,70400,82783,17600,12.452611923217773,6.262823104858398,0.5558503270149231,10.347297668457031,4.683472633361816,0.5628143548965454
Wed May  5 03:14:37 2021,1,70800,82783,17700,12.44297981262207,6.25431489944458,0.5558516383171082,11.078828811645508,4.736276149749756,0.5595651865005493
Wed May  5 03:15:14 2021,1,71200,82783,17800,12.4320650100708,6.245289325714111,0.5558488965034485,11.866901397705078,4.968028545379639,0.5523719787597656
Wed May  5 03:15:53 2021,1,71600,82783,17900,12.422195434570312,6.236764907836914,0.5558481812477112,11.162227630615234,4.3894829750061035,0.5573629140853882
Wed May  5 03:16:31 2021,1,72000,82783,18000,12.412162780761719,6.228204727172852,0.555849015712738,10.027541160583496,4.634989261627197,0.5520389676094055
Wed May  5 03:17:09 2021,1,72400,82783,18100,12.401611328125,6.2195963859558105,0.5558516979217529,11.866815567016602,4.588749885559082,0.5519949793815613
Wed May  5 03:17:46 2021,1,72800,82783,18200,12.391551971435547,6.211202621459961,0.5558503866195679,9.383838653564453,4.57486629486084,0.5516977310180664
